img_id,fold,,,,
ID44_Aud_Cortex_Tursiops_14,0,,,,
ID44_Aud_Cortex_Tursiops_15,0,,,,
ID44_Aud_Cortex_Tursiops_16,0,,,,
ID44_Aud_Cortex_Tursiops_2,0,,,,
ID44_Aud_Cortex_Tursiops_3,0,,,,
ID44_Aud_Cortex_Tursiops_4,0,,,,
ID44_Aud_Cortex_Tursiops_5,0,,,,
ID44_Aud_Cortex_Tursiops_6,0,,,,
ID44_Aud_Cortex_Tursiops_7,0,,,,
ID44_Aud_Cortex_Tursiops_8,0,,,,
ID44_Aud_Cortex_Tursiops_9,0,,,,
ID45_Aud_Cortex_Tursiops_1,0,,,,
ID45_Aud_Cortex_Tursiops_10,0,,,,
ID45_Aud_Cortex_Tursiops_11,0,,,,
ID45_Aud_Cortex_Tursiops_12,0,,,,
ID45_Aud_Cortex_Tursiops_13,0,,,,
ID45_Aud_Cortex_Tursiops_14,0,,,,
ID45_Aud_Cortex_Tursiops_15,0,,,,
ID45_Aud_Cortex_Tursiops_16,0,,,,
ID45_Aud_Cortex_Tursiops_2,0,,,,
ID45_Aud_Cortex_Tursiops_3,0,,,,
ID45_Aud_Cortex_Tursiops_4,0,,,,
ID45_Aud_Cortex_Tursiops_5,0,,,,
ID45_Aud_Cortex_Tursiops_6,0,,,,
ID45_Aud_Cortex_Tursiops_7,0,,,,
ID45_Aud_Cortex_Tursiops_8,0,,,,
ID45_Aud_Cortex_Tursiops_9,0,,,,
ID46_Aud_Cortex_Tursiops_1,0,,,,
ID46_Aud_Cortex_Tursiops_10,0,,,,
ID46_Aud_Cortex_Tursiops_11,0,,,,
ID46_Aud_Cortex_Tursiops_12,0,,,,
ID46_Aud_Cortex_Tursiops_13,0,,,,
ID46_Aud_Cortex_Tursiops_14,0,,,,
ID46_Aud_Cortex_Tursiops_15,0,,,,
ID46_Aud_Cortex_Tursiops_16,0,,,,
ID46_Aud_Cortex_Tursiops_2,0,,,,
ID46_Aud_Cortex_Tursiops_3,0,,,,
ID46_Aud_Cortex_Tursiops_4,0,,,,
ID46_Aud_Cortex_Tursiops_5,0,,,,
ID46_Aud_Cortex_Tursiops_6,0,,,,
ID46_Aud_Cortex_Tursiops_7,0,,,,
ID46_Aud_Cortex_Tursiops_8,0,,,,
ID46_Aud_Cortex_Tursiops_9,0,,,,
ID47_Aud_Cortex_Tursiops_1,0,,,,
ID47_Aud_Cortex_Tursiops_10,0,,,,
ID47_Aud_Cortex_Tursiops_11,0,,,,
ID47_Aud_Cortex_Tursiops_12,0,,,,
ID47_Aud_Cortex_Tursiops_13,0,,,,
ID47_Aud_Cortex_Tursiops_14,0,,,,
ID47_Aud_Cortex_Tursiops_15,0,,,,
ID47_Aud_Cortex_Tursiops_16,0,,,,
ID47_Aud_Cortex_Tursiops_2,0,,,,
ID47_Aud_Cortex_Tursiops_3,0,,,,
ID47_Aud_Cortex_Tursiops_4,0,,,,
ID47_Aud_Cortex_Tursiops_5,0,,,,
ID47_Aud_Cortex_Tursiops_6,0,,,,
ID47_Aud_Cortex_Tursiops_7,0,,,,
ID47_Aud_Cortex_Tursiops_8,0,,,,
ID47_Aud_Cortex_Tursiops_9,0,,,,
ID48_Aud_Cortex_Tursiops_1,0,,,,
ID48_Aud_Cortex_Tursiops_10,0,,,,
ID48_Aud_Cortex_Tursiops_11,0,,,,
ID48_Aud_Cortex_Tursiops_12,0,,,,
ID48_Aud_Cortex_Tursiops_13,0,,,,
ID48_Aud_Cortex_Tursiops_14,0,,,,
ID48_Aud_Cortex_Tursiops_15,0,,,,
ID48_Aud_Cortex_Tursiops_16,0,,,,
ID48_Aud_Cortex_Tursiops_2,0,,,,
ID48_Aud_Cortex_Tursiops_3,0,,,,
ID48_Aud_Cortex_Tursiops_4,0,,,,
ID48_Aud_Cortex_Tursiops_5,0,,,,
ID48_Aud_Cortex_Tursiops_6,0,,,,
ID48_Aud_Cortex_Tursiops_7,0,,,,
ID48_Aud_Cortex_Tursiops_8,0,,,,
ID48_Aud_Cortex_Tursiops_9,0,,,,
ID49_Aud_Cortex_Tursiops_1,0,,,,
ID49_Aud_Cortex_Tursiops_10,0,,,,
ID49_Aud_Cortex_Tursiops_11,0,,,,
ID49_Aud_Cortex_Tursiops_12,0,,,,
ID49_Aud_Cortex_Tursiops_13,0,,,,
ID49_Aud_Cortex_Tursiops_14,0,,,,
ID49_Aud_Cortex_Tursiops_15,0,,,,
ID49_Aud_Cortex_Tursiops_16,0,,,,
ID49_Aud_Cortex_Tursiops_2,0,,,,
ID49_Aud_Cortex_Tursiops_3,0,,,,
ID49_Aud_Cortex_Tursiops_4,0,,,,
ID49_Aud_Cortex_Tursiops_5,0,,,,
ID49_Aud_Cortex_Tursiops_6,0,,,,
ID49_Aud_Cortex_Tursiops_7,0,,,,
ID49_Aud_Cortex_Tursiops_8,0,,,,
ID49_Aud_Cortex_Tursiops_9,0,,,,
ID54_Cerebellum_Bovine_1,0,,,,
ID54_Cerebellum_Bovine_10,0,,,,
ID54_Cerebellum_Bovine_11,0,,,,
ID54_Cerebellum_Bovine_12,0,,,,
ID54_Cerebellum_Bovine_13,0,,,,
ID54_Cerebellum_Bovine_14,0,,,,
ID54_Cerebellum_Bovine_15,0,,,,
ID54_Cerebellum_Bovine_16,0,,,,
ID54_Cerebellum_Bovine_2,0,,,,
ID54_Cerebellum_Bovine_3,0,,,,
ID54_Cerebellum_Bovine_4,0,,,,
ID54_Cerebellum_Bovine_5,0,,,,
ID54_Cerebellum_Bovine_6,0,,,,
ID54_Cerebellum_Bovine_7,0,,,,
ID54_Cerebellum_Bovine_8,0,,,,
ID54_Cerebellum_Bovine_9,0,,,,
ID56_Cerebellum_Chimpanzee_1,0,,,,
ID56_Cerebellum_Chimpanzee_10,0,,,,
ID56_Cerebellum_Chimpanzee_11,0,,,,
ID56_Cerebellum_Chimpanzee_12,0,,,,
ID56_Cerebellum_Chimpanzee_13,0,,,,
ID56_Cerebellum_Chimpanzee_14,0,,,,
ID56_Cerebellum_Chimpanzee_15,0,,,,
ID56_Cerebellum_Chimpanzee_16,0,,,,
ID56_Cerebellum_Chimpanzee_2,0,,,,
ID56_Cerebellum_Chimpanzee_3,0,,,,
ID56_Cerebellum_Chimpanzee_4,0,,,,
ID56_Cerebellum_Chimpanzee_5,0,,,,
ID56_Cerebellum_Chimpanzee_6,0,,,,
ID56_Cerebellum_Chimpanzee_7,0,,,,
ID56_Cerebellum_Chimpanzee_8,0,,,,
ID56_Cerebellum_Chimpanzee_9,0,,,,
ID58_Hippocampus_Mouse_1,0,,,,
ID58_Hippocampus_Mouse_10,0,,,,
ID58_Hippocampus_Mouse_11,0,,,,
ID58_Hippocampus_Mouse_12,0,,,,
ID58_Hippocampus_Mouse_13,0,,,,
ID58_Hippocampus_Mouse_14,0,,,,
ID58_Hippocampus_Mouse_15,0,,,,
ID58_Hippocampus_Mouse_16,0,,,,
ID58_Hippocampus_Mouse_2,0,,,,
ID58_Hippocampus_Mouse_3,0,,,,
ID58_Hippocampus_Mouse_4,0,,,,
ID58_Hippocampus_Mouse_5,0,,,,
ID58_Hippocampus_Mouse_6,0,,,,
ID58_Hippocampus_Mouse_7,0,,,,
ID58_Hippocampus_Mouse_8,0,,,,
ID58_Hippocampus_Mouse_9,0,,,,
ID59_Hippocampus_Mouse_1,0,,,,
ID59_Hippocampus_Mouse_10,0,,,,
ID59_Hippocampus_Mouse_11,0,,,,
ID59_Hippocampus_Mouse_12,0,,,,
ID59_Hippocampus_Mouse_13,0,,,,
ID59_Hippocampus_Mouse_14,0,,,,
ID59_Hippocampus_Mouse_15,0,,,,
ID59_Hippocampus_Mouse_16,0,,,,
ID59_Hippocampus_Mouse_2,0,,,,
ID59_Hippocampus_Mouse_3,0,,,,
ID59_Hippocampus_Mouse_4,0,,,,
ID59_Hippocampus_Mouse_5,0,,,,
ID59_Hippocampus_Mouse_6,0,,,,
ID59_Hippocampus_Mouse_7,0,,,,
ID59_Hippocampus_Mouse_8,0,,,,
ID59_Hippocampus_Mouse_9,0,,,,
ID6_Aud_Cortex_Tursiops_1,0,,,,
ID6_Aud_Cortex_Tursiops_10,0,,,,
ID6_Aud_Cortex_Tursiops_11,0,,,,
ID6_Aud_Cortex_Tursiops_12,0,,,,
ID6_Aud_Cortex_Tursiops_13,0,,,,
ID6_Aud_Cortex_Tursiops_14,0,,,,
ID6_Aud_Cortex_Tursiops_15,0,,,,
ID6_Aud_Cortex_Tursiops_16,0,,,,
ID6_Aud_Cortex_Tursiops_2,0,,,,
ID6_Aud_Cortex_Tursiops_3,0,,,,
ID6_Aud_Cortex_Tursiops_4,0,,,,
ID6_Aud_Cortex_Tursiops_5,0,,,,
ID6_Aud_Cortex_Tursiops_6,0,,,,
ID6_Aud_Cortex_Tursiops_7,0,,,,
ID6_Aud_Cortex_Tursiops_8,0,,,,
ID6_Aud_Cortex_Tursiops_9,0,,,,
ID61_Hippocampus_Mouse_1,0,,,,
ID61_Hippocampus_Mouse_10,0,,,,
ID61_Hippocampus_Mouse_11,0,,,,
ID61_Hippocampus_Mouse_12,0,,,,
ID61_Hippocampus_Mouse_13,0,,,,
ID61_Hippocampus_Mouse_14,0,,,,
ID61_Hippocampus_Mouse_15,0,,,,
ID61_Hippocampus_Mouse_16,0,,,,
ID61_Hippocampus_Mouse_2,0,,,,
ID61_Hippocampus_Mouse_3,0,,,,
ID61_Hippocampus_Mouse_4,0,,,,
ID61_Hippocampus_Mouse_5,0,,,,
ID61_Hippocampus_Mouse_6,0,,,,
ID61_Hippocampus_Mouse_7,0,,,,
ID61_Hippocampus_Mouse_8,0,,,,
ID61_Hippocampus_Mouse_9,0,,,,
ID8_Aud_Cortex_Tursiops_1,0,,,,
ID8_Aud_Cortex_Tursiops_10,0,,,,
ID8_Aud_Cortex_Tursiops_11,0,,,,
ID8_Aud_Cortex_Tursiops_12,0,,,,
ID8_Aud_Cortex_Tursiops_13,0,,,,
ID8_Aud_Cortex_Tursiops_14,0,,,,
ID8_Aud_Cortex_Tursiops_15,0,,,,
ID8_Aud_Cortex_Tursiops_16,0,,,,
ID8_Aud_Cortex_Tursiops_2,0,,,,
ID8_Aud_Cortex_Tursiops_3,0,,,,
ID8_Aud_Cortex_Tursiops_4,0,,,,
ID8_Aud_Cortex_Tursiops_5,0,,,,
ID8_Aud_Cortex_Tursiops_6,0,,,,
ID8_Aud_Cortex_Tursiops_7,0,,,,
ID8_Aud_Cortex_Tursiops_8,0,,,,
ID8_Aud_Cortex_Tursiops_9,0,,,,
ID40_Aud_Cortex_Tursiops_1,1,,,,
ID40_Aud_Cortex_Tursiops_10,1,,,,
ID40_Aud_Cortex_Tursiops_11,1,,,,
ID40_Aud_Cortex_Tursiops_12,1,,,,
ID40_Aud_Cortex_Tursiops_13,1,,,,
ID40_Aud_Cortex_Tursiops_14,1,,,,
ID40_Aud_Cortex_Tursiops_15,1,,,,
ID40_Aud_Cortex_Tursiops_16,1,,,,
ID40_Aud_Cortex_Tursiops_2,1,,,,
ID40_Aud_Cortex_Tursiops_3,1,,,,
ID40_Aud_Cortex_Tursiops_4,1,,,,
ID40_Aud_Cortex_Tursiops_5,1,,,,
ID40_Aud_Cortex_Tursiops_6,1,,,,
ID40_Aud_Cortex_Tursiops_7,1,,,,
ID40_Aud_Cortex_Tursiops_8,1,,,,
ID40_Aud_Cortex_Tursiops_9,1,,,,
ID50_Aud_Cortex_Tursiops_1,1,,,,
ID50_Aud_Cortex_Tursiops_10,1,,,,
ID50_Aud_Cortex_Tursiops_11,1,,,,
ID50_Aud_Cortex_Tursiops_12,1,,,,
ID50_Aud_Cortex_Tursiops_13,1,,,,
ID50_Aud_Cortex_Tursiops_14,1,,,,
ID50_Aud_Cortex_Tursiops_15,1,,,,
ID50_Aud_Cortex_Tursiops_16,1,,,,
ID50_Aud_Cortex_Tursiops_2,1,,,,
ID50_Aud_Cortex_Tursiops_3,1,,,,
ID50_Aud_Cortex_Tursiops_4,1,,,,
ID50_Aud_Cortex_Tursiops_5,1,,,,
ID50_Aud_Cortex_Tursiops_6,1,,,,
ID50_Aud_Cortex_Tursiops_7,1,,,,
ID50_Aud_Cortex_Tursiops_8,1,,,,
ID50_Aud_Cortex_Tursiops_9,1,,,,
ID51_Aud_Cortex_Tursiops_1,1,,,,
ID51_Aud_Cortex_Tursiops_10,1,,,,
ID51_Aud_Cortex_Tursiops_11,1,,,,
ID51_Aud_Cortex_Tursiops_12,1,,,,
ID51_Aud_Cortex_Tursiops_13,1,,,,
ID51_Aud_Cortex_Tursiops_14,1,,,,
ID51_Aud_Cortex_Tursiops_15,1,,,,
ID51_Aud_Cortex_Tursiops_16,1,,,,
ID51_Aud_Cortex_Tursiops_2,1,,,,
ID51_Aud_Cortex_Tursiops_3,1,,,,
ID51_Aud_Cortex_Tursiops_4,1,,,,
ID51_Aud_Cortex_Tursiops_5,1,,,,
ID51_Aud_Cortex_Tursiops_6,1,,,,
ID51_Aud_Cortex_Tursiops_7,1,,,,
ID51_Aud_Cortex_Tursiops_8,1,,,,
ID51_Aud_Cortex_Tursiops_9,1,,,,
ID57_Cerebellum_Chimpanzee_1,1,,,,
ID57_Cerebellum_Chimpanzee_10,1,,,,
ID57_Cerebellum_Chimpanzee_11,1,,,,
ID57_Cerebellum_Chimpanzee_12,1,,,,
ID57_Cerebellum_Chimpanzee_13,1,,,,
ID57_Cerebellum_Chimpanzee_14,1,,,,
ID57_Cerebellum_Chimpanzee_15,1,,,,
ID57_Cerebellum_Chimpanzee_16,1,,,,
ID57_Cerebellum_Chimpanzee_2,1,,,,
ID57_Cerebellum_Chimpanzee_3,1,,,,
ID57_Cerebellum_Chimpanzee_4,1,,,,
ID57_Cerebellum_Chimpanzee_5,1,,,,
ID57_Cerebellum_Chimpanzee_6,1,,,,
ID57_Cerebellum_Chimpanzee_7,1,,,,
ID57_Cerebellum_Chimpanzee_8,1,,,,
ID57_Cerebellum_Chimpanzee_9,1,,,,
ID7_Aud_Cortex_Tursiops_1,1,,,,
ID7_Aud_Cortex_Tursiops_10,1,,,,
ID7_Aud_Cortex_Tursiops_11,1,,,,
ID7_Aud_Cortex_Tursiops_12,1,,,,
ID7_Aud_Cortex_Tursiops_13,1,,,,
ID7_Aud_Cortex_Tursiops_14,1,,,,
ID7_Aud_Cortex_Tursiops_15,1,,,,
ID7_Aud_Cortex_Tursiops_16,1,,,,
ID7_Aud_Cortex_Tursiops_2,1,,,,
ID7_Aud_Cortex_Tursiops_3,1,,,,
ID7_Aud_Cortex_Tursiops_4,1,,,,
ID7_Aud_Cortex_Tursiops_5,1,,,,
ID7_Aud_Cortex_Tursiops_6,1,,,,
ID7_Aud_Cortex_Tursiops_7,1,,,,
ID7_Aud_Cortex_Tursiops_8,1,,,,
ID7_Aud_Cortex_Tursiops_9,1,,,,
ID9_Aud_Cortex_Tursiops_1,1,,,,
ID9_Aud_Cortex_Tursiops_10,1,,,,
ID9_Aud_Cortex_Tursiops_11,1,,,,
ID9_Aud_Cortex_Tursiops_12,1,,,,
ID9_Aud_Cortex_Tursiops_13,1,,,,
ID9_Aud_Cortex_Tursiops_14,1,,,,
ID9_Aud_Cortex_Tursiops_15,1,,,,
ID9_Aud_Cortex_Tursiops_16,1,,,,
ID9_Aud_Cortex_Tursiops_2,1,,,,
ID9_Aud_Cortex_Tursiops_3,1,,,,
ID9_Aud_Cortex_Tursiops_4,1,,,,
ID9_Aud_Cortex_Tursiops_5,1,,,,
ID9_Aud_Cortex_Tursiops_6,1,,,,
ID9_Aud_Cortex_Tursiops_7,1,,,,
ID9_Aud_Cortex_Tursiops_8,1,,,,
ID9_Aud_Cortex_Tursiops_9,1,,,,
ID10_Aud_Cortex_Tursiops_1,2,,,,
ID10_Aud_Cortex_Tursiops_10,2,,,,
ID10_Aud_Cortex_Tursiops_11,2,,,,
ID10_Aud_Cortex_Tursiops_12,2,,,,
ID10_Aud_Cortex_Tursiops_13,2,,,,
ID10_Aud_Cortex_Tursiops_14,2,,,,
ID10_Aud_Cortex_Tursiops_15,2,,,,
ID10_Aud_Cortex_Tursiops_16,2,,,,
ID10_Aud_Cortex_Tursiops_2,2,,,,
ID10_Aud_Cortex_Tursiops_3,2,,,,
ID10_Aud_Cortex_Tursiops_4,2,,,,
ID10_Aud_Cortex_Tursiops_5,2,,,,
ID10_Aud_Cortex_Tursiops_6,2,,,,
ID10_Aud_Cortex_Tursiops_7,2,,,,
ID10_Aud_Cortex_Tursiops_8,2,,,,
ID10_Aud_Cortex_Tursiops_9,2,,,,
ID14_Aud_Cortex_Tursiops_1,2,,,,
ID14_Aud_Cortex_Tursiops_10,2,,,,
ID14_Aud_Cortex_Tursiops_11,2,,,,
ID14_Aud_Cortex_Tursiops_12,2,,,,
ID14_Aud_Cortex_Tursiops_13,2,,,,
ID14_Aud_Cortex_Tursiops_14,2,,,,
ID14_Aud_Cortex_Tursiops_15,2,,,,
ID14_Aud_Cortex_Tursiops_16,2,,,,
ID14_Aud_Cortex_Tursiops_2,2,,,,
ID14_Aud_Cortex_Tursiops_3,2,,,,
ID14_Aud_Cortex_Tursiops_4,2,,,,
ID14_Aud_Cortex_Tursiops_5,2,,,,
ID14_Aud_Cortex_Tursiops_6,2,,,,
ID14_Aud_Cortex_Tursiops_7,2,,,,
ID14_Aud_Cortex_Tursiops_8,2,,,,
ID14_Aud_Cortex_Tursiops_9,2,,,,
ID22_Aud_Cortex_Tursiops_1,2,,,,
ID22_Aud_Cortex_Tursiops_10,2,,,,
ID22_Aud_Cortex_Tursiops_11,2,,,,
ID22_Aud_Cortex_Tursiops_12,2,,,,
ID22_Aud_Cortex_Tursiops_13,2,,,,
ID22_Aud_Cortex_Tursiops_14,2,,,,
ID22_Aud_Cortex_Tursiops_15,2,,,,
ID22_Aud_Cortex_Tursiops_16,2,,,,
ID22_Aud_Cortex_Tursiops_2,2,,,,
ID22_Aud_Cortex_Tursiops_3,2,,,,
ID22_Aud_Cortex_Tursiops_4,2,,,,
ID22_Aud_Cortex_Tursiops_5,2,,,,
ID22_Aud_Cortex_Tursiops_6,2,,,,
ID22_Aud_Cortex_Tursiops_7,2,,,,
ID22_Aud_Cortex_Tursiops_8,2,,,,
ID22_Aud_Cortex_Tursiops_9,2,,,,
ID28_Aud_Cortex_Tursiops_1,2,,,,
ID28_Aud_Cortex_Tursiops_10,2,,,,
ID28_Aud_Cortex_Tursiops_11,2,,,,
ID28_Aud_Cortex_Tursiops_12,2,,,,
ID28_Aud_Cortex_Tursiops_13,2,,,,
ID28_Aud_Cortex_Tursiops_14,2,,,,
ID28_Aud_Cortex_Tursiops_15,2,,,,
ID28_Aud_Cortex_Tursiops_16,2,,,,
ID28_Aud_Cortex_Tursiops_2,2,,,,
ID28_Aud_Cortex_Tursiops_3,2,,,,
ID28_Aud_Cortex_Tursiops_4,2,,,,
ID28_Aud_Cortex_Tursiops_5,2,,,,
ID28_Aud_Cortex_Tursiops_6,2,,,,
ID28_Aud_Cortex_Tursiops_7,2,,,,
ID28_Aud_Cortex_Tursiops_8,2,,,,
ID28_Aud_Cortex_Tursiops_9,2,,,,
ID43_Aud_Cortex_Tursiops_1,2,,,,
ID43_Aud_Cortex_Tursiops_10,2,,,,
ID43_Aud_Cortex_Tursiops_11,2,,,,
ID43_Aud_Cortex_Tursiops_12,2,,,,
ID43_Aud_Cortex_Tursiops_13,2,,,,
ID43_Aud_Cortex_Tursiops_14,2,,,,
ID43_Aud_Cortex_Tursiops_15,2,,,,
ID43_Aud_Cortex_Tursiops_16,2,,,,
ID43_Aud_Cortex_Tursiops_2,2,,,,
ID43_Aud_Cortex_Tursiops_3,2,,,,
ID43_Aud_Cortex_Tursiops_4,2,,,,
ID43_Aud_Cortex_Tursiops_5,2,,,,
ID43_Aud_Cortex_Tursiops_6,2,,,,
ID43_Aud_Cortex_Tursiops_7,2,,,,
ID43_Aud_Cortex_Tursiops_8,2,,,,
ID43_Aud_Cortex_Tursiops_9,2,,,,
ID5_Aud_Cortex_Tursiops_1,2,,,,
ID5_Aud_Cortex_Tursiops_10,2,,,,
ID5_Aud_Cortex_Tursiops_11,2,,,,
ID5_Aud_Cortex_Tursiops_12,2,,,,
ID5_Aud_Cortex_Tursiops_13,2,,,,
ID5_Aud_Cortex_Tursiops_14,2,,,,
ID5_Aud_Cortex_Tursiops_15,2,,,,
ID5_Aud_Cortex_Tursiops_16,2,,,,
ID5_Aud_Cortex_Tursiops_2,2,,,,
ID5_Aud_Cortex_Tursiops_3,2,,,,
ID5_Aud_Cortex_Tursiops_4,2,,,,
ID5_Aud_Cortex_Tursiops_5,2,,,,
ID5_Aud_Cortex_Tursiops_6,2,,,,
ID5_Aud_Cortex_Tursiops_7,2,,,,
ID5_Aud_Cortex_Tursiops_8,2,,,,
ID5_Aud_Cortex_Tursiops_9,2,,,,
ID52_Aud_Cortex_Tursiops_1,2,,,,
ID52_Aud_Cortex_Tursiops_10,2,,,,
ID52_Aud_Cortex_Tursiops_11,2,,,,
ID52_Aud_Cortex_Tursiops_12,2,,,,
ID52_Aud_Cortex_Tursiops_13,2,,,,
ID52_Aud_Cortex_Tursiops_14,2,,,,
ID52_Aud_Cortex_Tursiops_15,2,,,,
ID52_Aud_Cortex_Tursiops_16,2,,,,
ID52_Aud_Cortex_Tursiops_2,2,,,,
ID52_Aud_Cortex_Tursiops_3,2,,,,
ID52_Aud_Cortex_Tursiops_4,2,,,,
ID52_Aud_Cortex_Tursiops_5,2,,,,
ID52_Aud_Cortex_Tursiops_6,2,,,,
ID52_Aud_Cortex_Tursiops_7,2,,,,
ID52_Aud_Cortex_Tursiops_8,2,,,,
ID52_Aud_Cortex_Tursiops_9,2,,,,
ID53_Aud_Cortex_Tursiops_1,2,,,,
ID53_Aud_Cortex_Tursiops_10,2,,,,
ID53_Aud_Cortex_Tursiops_11,2,,,,
ID53_Aud_Cortex_Tursiops_12,2,,,,
ID53_Aud_Cortex_Tursiops_13,2,,,,
ID53_Aud_Cortex_Tursiops_14,2,,,,
ID53_Aud_Cortex_Tursiops_15,2,,,,
ID53_Aud_Cortex_Tursiops_16,2,,,,
ID53_Aud_Cortex_Tursiops_2,2,,,,
ID53_Aud_Cortex_Tursiops_3,2,,,,
ID53_Aud_Cortex_Tursiops_4,2,,,,
ID53_Aud_Cortex_Tursiops_5,2,,,,
ID53_Aud_Cortex_Tursiops_6,2,,,,
ID53_Aud_Cortex_Tursiops_7,2,,,,
ID53_Aud_Cortex_Tursiops_8,2,,,,
ID53_Aud_Cortex_Tursiops_9,2,,,,
ID55_Cerebellum_Chimpanzee_1,2,,,,
ID55_Cerebellum_Chimpanzee_10,2,,,,
ID55_Cerebellum_Chimpanzee_11,2,,,,
ID55_Cerebellum_Chimpanzee_12,2,,,,
ID55_Cerebellum_Chimpanzee_13,2,,,,
ID55_Cerebellum_Chimpanzee_14,2,,,,
ID55_Cerebellum_Chimpanzee_15,2,,,,
ID55_Cerebellum_Chimpanzee_16,2,,,,
ID55_Cerebellum_Chimpanzee_2,2,,,,
ID55_Cerebellum_Chimpanzee_3,2,,,,
ID55_Cerebellum_Chimpanzee_4,2,,,,
ID55_Cerebellum_Chimpanzee_5,2,,,,
ID55_Cerebellum_Chimpanzee_6,2,,,,
ID55_Cerebellum_Chimpanzee_7,2,,,,
ID55_Cerebellum_Chimpanzee_8,2,,,,
ID55_Cerebellum_Chimpanzee_9,2,,,,
ID60_Hippocampus_Mouse_1,2,,,,
ID60_Hippocampus_Mouse_10,2,,,,
ID60_Hippocampus_Mouse_11,2,,,,
ID60_Hippocampus_Mouse_12,2,,,,
ID60_Hippocampus_Mouse_13,2,,,,
ID60_Hippocampus_Mouse_14,2,,,,
ID60_Hippocampus_Mouse_15,2,,,,
ID60_Hippocampus_Mouse_16,2,,,,
ID60_Hippocampus_Mouse_2,2,,,,
ID60_Hippocampus_Mouse_3,2,,,,
ID60_Hippocampus_Mouse_4,2,,,,
ID60_Hippocampus_Mouse_5,2,,,,
ID60_Hippocampus_Mouse_6,2,,,,
ID60_Hippocampus_Mouse_7,2,,,,
ID60_Hippocampus_Mouse_8,2,,,,
ID60_Hippocampus_Mouse_9,2,,,,
ID62_Visual_Cortex_Chimpanzee_1,2,,,,
ID62_Visual_Cortex_Chimpanzee_10,2,,,,
ID62_Visual_Cortex_Chimpanzee_11,2,,,,
ID62_Visual_Cortex_Chimpanzee_12,2,,,,
ID62_Visual_Cortex_Chimpanzee_13,2,,,,
ID62_Visual_Cortex_Chimpanzee_14,2,,,,
ID62_Visual_Cortex_Chimpanzee_15,2,,,,
ID62_Visual_Cortex_Chimpanzee_16,2,,,,
ID62_Visual_Cortex_Chimpanzee_2,2,,,,
ID62_Visual_Cortex_Chimpanzee_3,2,,,,
ID62_Visual_Cortex_Chimpanzee_4,2,,,,
ID62_Visual_Cortex_Chimpanzee_5,2,,,,
ID62_Visual_Cortex_Chimpanzee_6,2,,,,
ID62_Visual_Cortex_Chimpanzee_7,2,,,,
ID62_Visual_Cortex_Chimpanzee_8,2,,,,
ID62_Visual_Cortex_Chimpanzee_9,2,,,,
ID63_Visual_Cortex_Chimpanzee_1,2,,,,
ID63_Visual_Cortex_Chimpanzee_10,2,,,,
ID63_Visual_Cortex_Chimpanzee_11,2,,,,
ID63_Visual_Cortex_Chimpanzee_12,2,,,,
ID63_Visual_Cortex_Chimpanzee_13,2,,,,
ID63_Visual_Cortex_Chimpanzee_14,2,,,,
ID63_Visual_Cortex_Chimpanzee_15,2,,,,
ID63_Visual_Cortex_Chimpanzee_16,2,,,,
ID63_Visual_Cortex_Chimpanzee_2,2,,,,
ID63_Visual_Cortex_Chimpanzee_3,2,,,,
ID63_Visual_Cortex_Chimpanzee_4,2,,,,
ID63_Visual_Cortex_Chimpanzee_5,2,,,,
ID63_Visual_Cortex_Chimpanzee_6,2,,,,
ID63_Visual_Cortex_Chimpanzee_7,2,,,,
ID63_Visual_Cortex_Chimpanzee_8,2,,,,
ID63_Visual_Cortex_Chimpanzee_9,2,,,,
ID64_Visual_Cortex_Chimpanzee_1,2,,,,
ID64_Visual_Cortex_Chimpanzee_10,2,,,,
ID64_Visual_Cortex_Chimpanzee_11,2,,,,
ID64_Visual_Cortex_Chimpanzee_12,2,,,,
ID64_Visual_Cortex_Chimpanzee_13,2,,,,
ID64_Visual_Cortex_Chimpanzee_14,2,,,,
ID64_Visual_Cortex_Chimpanzee_15,2,,,,
ID64_Visual_Cortex_Chimpanzee_16,2,,,,
ID64_Visual_Cortex_Chimpanzee_2,2,,,,
ID64_Visual_Cortex_Chimpanzee_3,2,,,,
ID64_Visual_Cortex_Chimpanzee_4,2,,,,
ID64_Visual_Cortex_Chimpanzee_5,2,,,,
ID64_Visual_Cortex_Chimpanzee_6,2,,,,
ID64_Visual_Cortex_Chimpanzee_7,2,,,,
ID64_Visual_Cortex_Chimpanzee_8,2,,,,
ID64_Visual_Cortex_Chimpanzee_9,2,,,,
ID65_Visual_Cortex_Chimpanzee_1,2,,,,
ID65_Visual_Cortex_Chimpanzee_10,2,,,,
ID65_Visual_Cortex_Chimpanzee_11,2,,,,
ID65_Visual_Cortex_Chimpanzee_12,2,,,,
ID65_Visual_Cortex_Chimpanzee_13,2,,,,
ID65_Visual_Cortex_Chimpanzee_14,2,,,,
ID65_Visual_Cortex_Chimpanzee_15,2,,,,
ID65_Visual_Cortex_Chimpanzee_16,2,,,,
ID65_Visual_Cortex_Chimpanzee_2,2,,,,
ID65_Visual_Cortex_Chimpanzee_3,2,,,,
ID65_Visual_Cortex_Chimpanzee_4,2,,,,
ID65_Visual_Cortex_Chimpanzee_5,2,,,,
ID65_Visual_Cortex_Chimpanzee_6,2,,,,
ID65_Visual_Cortex_Chimpanzee_7,2,,,,
ID65_Visual_Cortex_Chimpanzee_8,2,,,,
